live_detail_id,live_id,sort,color,performers,special_keys,jp_name,name,difficulty,level,duration,Tap,Long,Flick,Slide
2349,855,8055,1,Abe Nana,collab,碧いうさぎ,Aoi Usagi,4,24,129.76455,190,150,126,0
2350,421,5038,1,"Mimura Kanako, Seki Hiromi, Yusa Kozue, Hori Yuko, Hisakawa Nagi",,Sing the Prologue♪,Sing the Prologue♪,5,28,127.058824,313,113,168,278
2351,416,9909,2,"Ichinose Shiki, Kamiya Nao, Matoba Risa, Sato Shin, Kurosaki Chitose",,オウムアムアに幸運を,Oumuamua ni Kouun o,5,29,121.333333,517,86,122,91
2352,418,2035,3,"Koseki Reina, Nanjo Hikaru",,ヒーローヴァーサスレイナンジョー,Hero Versus Reinanjou,5,28,132.151899,380,108,234,206
2353,421,5038,1,"Mimura Kanako, Seki Hiromi, Yusa Kozue, Hori Yuko, Hisakawa Nagi",,Sing the Prologue♪,Sing the Prologue♪,101,28,127.058824,309,110,164,276
2354,416,9909,2,"Ichinose Shiki, Kamiya Nao, Matoba Risa, Sato Shin, Kurosaki Chitose",,オウムアムアに幸運を,Oumuamua ni Kouun o,101,29,121.333333,521,86,114,91
2355,418,2035,3,"Koseki Reina, Nanjo Hikaru",,ヒーローヴァーサスレイナンジョー,Hero Versus Reinanjou,101,28,132.151899,380,104,234,204
2356,308,9008,4,"Kawashima Mizuki, Ueda Suzuho, Hori Yuko, Hino Akane, Nanba Emi",,サマカニ ! !,Samakani !!,11,8,124.054054,128,56,0,0
2357,308,9008,4,"Kawashima Mizuki, Ueda Suzuho, Hori Yuko, Hino Akane, Nanba Emi",,サマカニ ! !,Samakani !!,12,17,124.054054,194,22,91,124
2358,314,2001,1,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko",,ラブレター,Love Letter,11,7,128.490566,94,62,0,0
2359,314,2001,1,"Shimamura Uzuki, Kohinata Miho, Igarashi Kyoko",,ラブレター,Love Letter,12,15,128.490566,60,98,43,126
2360,106,3063,3,Hamaguchi Ayame,solo,Shinobi 4.0 忍者のすゝめ,Shinobi 4.0 Ninja no Susume,1,7,133.621622,74,32,0,0
2361,106,3063,3,Hamaguchi Ayame,solo,Shinobi 4.0 忍者のすゝめ,Shinobi 4.0 Ninja no Susume,2,13,133.621622,111,66,0,0
2362,106,3063,3,Hamaguchi Ayame,solo,Shinobi 4.0 忍者のすゝめ,Shinobi 4.0 Ninja no Susume,3,18,133.621622,259,130,14,0
2363,106,3063,3,Hamaguchi Ayame,solo,Shinobi 4.0 忍者のすゝめ,Shinobi 4.0 Ninja no Susume,4,26,133.621622,382,142,192,0
2369,422,5039,3,"Shiina Noriko, Wakiyama Tamami, Kitami Yuzu, Natalia, Nanba Emi",,ダイアモンド・アテンション,Diamond Attention,1,7,124.2,40,40,0,0
2370,422,5039,3,"Shiina Noriko, Wakiyama Tamami, Kitami Yuzu, Natalia, Nanba Emi",,ダイアモンド・アテンション,Diamond Attention,2,14,124.2,71,104,0,0
2371,422,5039,3,"Shiina Noriko, Wakiyama Tamami, Kitami Yuzu, Natalia, Nanba Emi",,ダイアモンド・アテンション,Diamond Attention,3,18,124.2,234,117,44,0
2372,422,5039,3,"Shiina Noriko, Wakiyama Tamami, Kitami Yuzu, Natalia, Nanba Emi",,ダイアモンド・アテンション,Diamond Attention,4,26,124.2,374,208,68,0
2378,427,1060,4,"Ichinose Shiki, Kamiya Nao, Sagisawa Fumika, Takagaki Kaede, Hojo Karen",,Never ends,Never ends,1,6,133.670886,86,12,0,0
2379,427,1060,4,"Ichinose Shiki, Kamiya Nao, Sagisawa Fumika, Takagaki Kaede, Hojo Karen",,Never ends,Never ends,2,12,133.670886,164,30,0,0
2380,427,1060,4,"Ichinose Shiki, Kamiya Nao, Sagisawa Fumika, Takagaki Kaede, Hojo Karen",,Never ends,Never ends,3,17,133.670886,333,75,20,0
2381,427,1060,4,"Ichinose Shiki, Kamiya Nao, Sagisawa Fumika, Takagaki Kaede, Hojo Karen",,Never ends,Never ends,4,26,133.670886,436,121,120,0
2382,856,8056,2,Kamiya Nao,collab,君の知らない物語,Kimi no Shiranai Monogatari,1,7,120.727273,50,52,0,0
2383,856,8056,2,Kamiya Nao,collab,君の知らない物語,Kimi no Shiranai Monogatari,2,13,120.727273,83,80,0,0
2384,856,8056,2,Kamiya Nao,collab,君の知らない物語,Kimi no Shiranai Monogatari,3,19,120.727273,196,177,6,0
2385,856,8056,2,Kamiya Nao,collab,君の知らない物語,Kimi no Shiranai Monogatari,4,26,120.727273,277,278,22,0
2390,632,8057,2,"Tada Riina, Kimura Natsuki, Mogami Shizuka, Julia",collab,ハーモニクス,Harmonics,5,30,142.372881,568,27,139,259
2391,857,8057,2,"Tada Riina, Kimura Natsuki, Mogami Shizuka, Julia",collab,ハーモニクス,Harmonics,1,9,142.372881,74,58,0,0
2392,857,8057,2,"Tada Riina, Kimura Natsuki, Mogami Shizuka, Julia",collab,ハーモニクス,Harmonics,2,14,142.372881,112,102,0,0
2393,857,8057,2,"Tada Riina, Kimura Natsuki, Mogami Shizuka, Julia",collab,ハーモニクス,Harmonics,3,19,142.372881,291,148,20,0
2394,857,8057,2,"Tada Riina, Kimura Natsuki, Mogami Shizuka, Julia",collab,ハーモニクス,Harmonics,4,26,142.372881,456,252,57,0
2400,315,5028,4,"Shimamura Uzuki, Shibuya Rin, Kamiya Nao, Hojo Karen, Honda Mio",,STORY,STORY,11,8,126.486486,97,68,0,0
2401,315,5028,4,"Shimamura Uzuki, Shibuya Rin, Kamiya Nao, Hojo Karen, Honda Mio",,STORY,STORY,12,15,126.486486,134,4,58,95
2402,322,1030,4,"Shimamura Uzuki, Shibuya Rin, Tada Riina, Honda Mio, Jougasaki Mika",,Treasure☆,Treasure☆,11,7,124.6875,98,50,0,0
2403,322,1030,4,"Shimamura Uzuki, Shibuya Rin, Tada Riina, Honda Mio, Jougasaki Mika",,Treasure☆,Treasure☆,12,17,124.6875,11,76,70,243
2404,108,3064,1,Shiina Noriko,solo,プライスレス ドーナッCyu♡,Priceless DounuCyu♡,1,9,124.097561,66,84,0,0
2405,108,3064,1,Shiina Noriko,solo,プライスレス ドーナッCyu♡,Priceless DounuCyu♡,2,13,124.097561,119,96,0,0
2406,108,3064,1,Shiina Noriko,solo,プライスレス ドーナッCyu♡,Priceless DounuCyu♡,3,19,124.097561,362,76,46,0
2407,108,3064,1,Shiina Noriko,solo,プライスレス ドーナッCyu♡,Priceless DounuCyu♡,4,27,124.097561,343,182,243,0
2408,713,7013,4,"Shimamura Uzuki, Yusa Kozue, Hayasaka Mirei, Sajo Yukimi, Yuki Haru, Koseki Reina, Matoba Risa, Natalia, Murakami Tomoe, Nanjo Hikaru, Yumemi Riamu, Kurosaki Chitose, Shirayuki Chiyo, Hisakawa Nagi, Hisakawa Hayate",mix,お願い ! シンデレラ ～ゴージャス・トロピカル Ver.～,Onegai! Cinderella ～Gorgeous Tropical Ver.～ ,1,7,126.281113,41,72,0,0
2409,713,7013,4,"Shimamura Uzuki, Yusa Kozue, Hayasaka Mirei, Sajo Yukimi, Yuki Haru, Koseki Reina, Matoba Risa, Natalia, Murakami Tomoe, Nanjo Hikaru, Yumemi Riamu, Kurosaki Chitose, Shirayuki Chiyo, Hisakawa Nagi, Hisakawa Hayate",mix,お願い ! シンデレラ ～ゴージャス・トロピカル Ver.～,Onegai! Cinderella ～Gorgeous Tropical Ver.～ ,2,11,126.281113,80,72,0,0
2410,713,7013,4,"Shimamura Uzuki, Yusa Kozue, Hayasaka Mirei, Sajo Yukimi, Yuki Haru, Koseki Reina, Matoba Risa, Natalia, Murakami Tomoe, Nanjo Hikaru, Yumemi Riamu, Kurosaki Chitose, Shirayuki Chiyo, Hisakawa Nagi, Hisakawa Hayate",mix,お願い ! シンデレラ ～ゴージャス・トロピカル Ver.～,Onegai! Cinderella ～Gorgeous Tropical Ver.～ ,3,17,126.281113,247,60,30,0
2411,713,7013,4,"Shimamura Uzuki, Yusa Kozue, Hayasaka Mirei, Sajo Yukimi, Yuki Haru, Koseki Reina, Matoba Risa, Natalia, Murakami Tomoe, Nanjo Hikaru, Yumemi Riamu, Kurosaki Chitose, Shirayuki Chiyo, Hisakawa Nagi, Hisakawa Hayate",mix,お願い ! シンデレラ ～ゴージャス・トロピカル Ver.～,Onegai! Cinderella ～Gorgeous Tropical Ver.～ ,4,26,126.281113,352,176,111,0
2412,417,9032,1,"Ogata Chieri, Yusa Kozue, Sajo Yukimi, Yorita Yoshino",,太陽の絵の具箱,Taiyou no E no Gubako,5,28,128.0,261,35,143,149
2413,204,3204,1,Maekawa Miku,solo2,ニャンと☆スペクタクル,Nyan to☆Spectacle,5,29,123.571429,291,78,372,255
2414,415,9031,4,"Nakano Yuka, Maekawa Miku, Matsunaga Ryo, Yamato Aki, Himekawa Yuki",,Joker,Joker,5,29,136.179775,498,148,182,171
2415,208,3208,2,Tada Riina,solo2,Sparkling Girl,Sparkling Girl,5,29,125.16129,561,199,133,48
2416,419,9033,4,"Igarashi Kyoko, Munakata Atsumi, Ichinose Shiki, Kawashima Mizuki, Hojo Karen, Takafuji Kako, Ootsuki Yui, Sato Shin, Yumemi Riamu",,Go Just Go!,Go Just Go!,5,29,140.0,552,60,334,53
2417,205,3205,3,Jougasaki Rika,solo2,SUPERLOVE☆,SUPERLOVE☆,5,29,131.142857,623,168,135,73
2418,417,9032,1,"Ogata Chieri, Yusa Kozue, Sajo Yukimi, Yorita Yoshino",,太陽の絵の具箱,Taiyou no E no Gubako,101,28,128.0,253,35,138,151
2419,415,9031,4,"Nakano Yuka, Maekawa Miku, Matsunaga Ryo, Yamato Aki, Himekawa Yuki",,Joker,Joker,101,29,136.179775,513,168,207,110
2420,419,9033,4,"Igarashi Kyoko, Munakata Atsumi, Ichinose Shiki, Kawashima Mizuki, Hojo Karen, Takafuji Kako, Ootsuki Yui, Sato Shin, Yumemi Riamu",,Go Just Go!,Go Just Go!,101,29,140.0,533,72,324,53
2426,428,5043,3,"Takamori Aiko, Ootsuki Yui, Oikawa Shizuku, Yorita Yoshino, Ichihara Nina",,Snow＊Love,Snow Love,1,7,124.444444,90,26,0,0
2427,428,5043,3,"Takamori Aiko, Ootsuki Yui, Oikawa Shizuku, Yorita Yoshino, Ichihara Nina",,Snow＊Love,Snow Love,2,12,124.444444,132,44,0,0
2428,428,5043,3,"Takamori Aiko, Ootsuki Yui, Oikawa Shizuku, Yorita Yoshino, Ichihara Nina",,Snow＊Love,Snow Love,3,18,124.444444,248,86,72,0
2429,428,5043,3,"Takamori Aiko, Ootsuki Yui, Oikawa Shizuku, Yorita Yoshino, Ichihara Nina",,Snow＊Love,Snow Love,4,26,124.444444,435,103,152,0
2430,107,9910,2,Sasaki Chie,,あこがれステッチ,Akogare Stitch,1,6,122.155689,47,52,0,0
2431,107,9910,2,Sasaki Chie,,あこがれステッチ,Akogare Stitch,2,11,122.155689,94,74,0,0
2432,107,9910,2,Sasaki Chie,,あこがれステッチ,Akogare Stitch,3,17,122.155689,217,68,74,0
2433,107,9910,2,Sasaki Chie,,あこがれステッチ,Akogare Stitch,4,25,122.155689,332,122,106,0
2434,858,8058,3,Kita Hinako,collab,エキストラレボリューション,Extra Revolution,1,8,128.082902,97,30,0,0
2435,858,8058,3,Kita Hinako,collab,エキストラレボリューション,Extra Revolution,2,13,128.082902,145,68,0,0
2436,858,8058,3,Kita Hinako,collab,エキストラレボリューション,Extra Revolution,3,19,128.082902,407,44,10,0
2437,858,8058,3,Kita Hinako,collab,エキストラレボリューション,Extra Revolution,4,26,128.082902,549,62,64,0
2445,430,9035,4,"Kobayakawa Sae, Abe Nana, Nitta Minami, Shiomi Syuko, Natalia, Hamaguchi Ayame, Tsujino Akari",,Wish you Happiness!!,Wish you Happiness!!,1,7,134.117647,57,54,0,0
2446,430,9035,4,"Kobayakawa Sae, Abe Nana, Nitta Minami, Shiomi Syuko, Natalia, Hamaguchi Ayame, Tsujino Akari",,Wish you Happiness!!,Wish you Happiness!!,2,13,134.117647,137,60,0,0
2447,430,9035,4,"Kobayakawa Sae, Abe Nana, Nitta Minami, Shiomi Syuko, Natalia, Hamaguchi Ayame, Tsujino Akari",,Wish you Happiness!!,Wish you Happiness!!,3,18,134.117647,312,72,80,0
2448,430,9035,4,"Kobayakawa Sae, Abe Nana, Nitta Minami, Shiomi Syuko, Natalia, Hamaguchi Ayame, Tsujino Akari",,Wish you Happiness!!,Wish you Happiness!!,4,26,134.117647,334,216,210,0
2449,430,9035,4,"Kobayakawa Sae, Abe Nana, Nitta Minami, Shiomi Syuko, Natalia, Hamaguchi Ayame, Tsujino Akari",,Wish you Happiness!!,Wish you Happiness!!,21,26,134.117647,359,0,44,289
2450,430,9035,4,"Kobayakawa Sae, Abe Nana, Nitta Minami, Shiomi Syuko, Natalia, Hamaguchi Ayame, Tsujino Akari",,Wish you Happiness!!,Wish you Happiness!!,22,30,134.117647,506,0,41,437
2451,109,3065,3,Kitami Yuzu,solo,思い出じゃない今日を,Omoide janai Kyou o,1,7,130.285714,56,42,0,0
2452,109,3065,3,Kitami Yuzu,solo,思い出じゃない今日を,Omoide janai Kyou o,2,12,130.285714,109,68,0,0
2453,109,3065,3,Kitami Yuzu,solo,思い出じゃない今日を,Omoide janai Kyou o,3,17,130.285714,231,80,24,0
2454,109,3065,3,Kitami Yuzu,solo,思い出じゃない今日を,Omoide janai Kyou o,4,25,130.285714,387,138,46,0
2455,316,2002,2,"Tada Riina, Kimura Natsuki",,Jet to the Future,Jet to the Future,11,8,124.333333,133,60,0,0
2456,316,2002,2,"Tada Riina, Kimura Natsuki",,Jet to the Future,Jet to the Future,12,16,124.333333,53,51,28,224
2457,317,5029,4,"Mizumoto Yukari, Mimura Kanako, Kobayakawa Sae, Sakuma Mayu, Hayami Kanade",,あいくるしい,Aikurushii,11,5,130.714286,59,46,0,0
2458,317,5029,4,"Mizumoto Yukari, Mimura Kanako, Kobayakawa Sae, Sakuma Mayu, Hayami Kanade",,あいくるしい,Aikurushii,12,15,130.714286,64,16,8,180
2459,429,1061,4,"Shimamura Uzuki, Shibuya Rin, Honda Mio",,なんどでも笑おう,Nando demo Waraou,1,6,136.258065,38,58,0,0
2460,429,1061,4,"Shimamura Uzuki, Shibuya Rin, Honda Mio",,なんどでも笑おう,Nando demo Waraou,2,12,136.258065,122,48,0,0
2461,429,1061,4,"Shimamura Uzuki, Shibuya Rin, Honda Mio",,なんどでも笑おう,Nando demo Waraou,3,17,136.258065,258,99,6,0
2462,429,1061,4,"Shimamura Uzuki, Shibuya Rin, Honda Mio",,なんどでも笑おう,Nando demo Waraou,4,25,136.258065,290,161,150,0
2463,110,3066,2,Takafuji Kako,solo,初夢をあなたと,Hatsuyume o Anata to,1,6,117.307353,68,24,0,0
2464,110,3066,2,Takafuji Kako,solo,初夢をあなたと,Hatsuyume o Anata to,2,11,117.307353,80,58,0,0
2465,110,3066,2,Takafuji Kako,solo,初夢をあなたと,Hatsuyume o Anata to,3,16,117.307353,165,98,12,0
2466,110,3066,2,Takafuji Kako,solo,初夢をあなたと,Hatsuyume o Anata to,4,24,117.307353,214,114,130,0
2467,420,2036,1,"Koshimizu Sachiko, Shirasaka Koume, Hoshi Syoko",,オレンジタイム,Orange Time,5,28,115.285714,346,129,166,190
2468,98,3055,1,Hayasaka Mirei,solo,Claw My Heart,Claw My Heart,5,30,120.634921,388,118,133,354
2469,424,1058,4,"Kiryu Tsukasa, Tsujino Akari, Sunazuka Akira",,Brand new!,Brand new!,5,28,123.529412,368,76,303,85
2470,99,3056,2,Fujiwara Hajime,solo,あらかねの器,Arakane no Utsuwa,5,28,136.0,178,51,160,290
2471,426,9034,3,"Sakurai Momoka, Seki Hiromi, Miyamoto Frederica, Akagi Miria, Aiba Yumi",,THE VILLAIN'S NIGHT,THE VILLAIN'S NIGHT,5,30,126.0,912,0,0,57
2472,97,3054,3,Sato Shin,solo,しゅがーはぁと☆レボリューション,Sugar Heart☆Revolution,5,29,127.333333,540,248,110,58
2473,420,2036,1,"Koshimizu Sachiko, Shirasaka Koume, Hoshi Syoko",,オレンジタイム,Orange Time,101,28,115.285714,441,120,139,120
2474,424,1058,4,"Kiryu Tsukasa, Tsujino Akari, Sunazuka Akira",,Brand new!,Brand new!,101,28,123.529412,372,76,286,87
2475,426,9034,3,"Sakurai Momoka, Seki Hiromi, Miyamoto Frederica, Akagi Miria, Aiba Yumi",,THE VILLAIN'S NIGHT,THE VILLAIN'S NIGHT,101,30,126.0,912,0,0,57
2481,423,5040,2,"Araki Hina, Sajo Yukimi, Hayami Kanade, Matoba Risa, Shirayuki Chiyo",,君のステージ衣装、本当は…,Kimi no Stage Ishou Hontou wa...,1,8,127.620043,56,74,0,0
2482,423,5040,2,"Araki Hina, Sajo Yukimi, Hayami Kanade, Matoba Risa, Shirayuki Chiyo",,君のステージ衣装、本当は…,Kimi no Stage Ishou Hontou wa...,2,13,127.620043,142,56,0,0
2483,423,5040,2,"Araki Hina, Sajo Yukimi, Hayami Kanade, Matoba Risa, Shirayuki Chiyo",,君のステージ衣装、本当は…,Kimi no Stage Ishou Hontou wa...,3,18,127.620043,217,146,48,0
2484,423,5040,2,"Araki Hina, Sajo Yukimi, Hayami Kanade, Matoba Risa, Shirayuki Chiyo",,君のステージ衣装、本当は…,Kimi no Stage Ishou Hontou wa...,4,26,127.620043,270,263,141,0
2489,631,2037,3,"Fujimoto Rina, Koseki Reina, Matoba Risa, Mukai Takumi, Murakami Tomoe",,EVIL LIVE,EVIL LIVE,5,31,127.307692,915,97,124,23
2490,431,2037,3,"Fujimoto Rina, Koseki Reina, Matoba Risa, Mukai Takumi, Murakami Tomoe",,EVIL LIVE,EVIL LIVE,1,9,127.307692,153,16,0,0
2491,431,2037,3,"Fujimoto Rina, Koseki Reina, Matoba Risa, Mukai Takumi, Murakami Tomoe",,EVIL LIVE,EVIL LIVE,2,14,127.307692,220,38,0,0
2492,431,2037,3,"Fujimoto Rina, Koseki Reina, Matoba Risa, Mukai Takumi, Murakami Tomoe",,EVIL LIVE,EVIL LIVE,3,19,127.307692,306,96,66,0
2493,431,2037,3,"Fujimoto Rina, Koseki Reina, Matoba Risa, Mukai Takumi, Murakami Tomoe",,EVIL LIVE,EVIL LIVE,4,27,127.307692,516,123,128,0
2494,318,5030,3,"Domyoji Karin, Wakiyama Tamami, Takamori Aiko, Oikawa Shizuku, Hino Akane",,Flip Flop,Flip Flop,11,6,120.25,105,44,0,0
2495,318,5030,3,"Domyoji Karin, Wakiyama Tamami, Takamori Aiko, Oikawa Shizuku, Hino Akane",,Flip Flop,Flip Flop,12,16,120.25,157,32,60,100
2496,320,2003,1,"Futaba Anzu, Moroboshi Kirari",,あんきら ! ？狂騒曲,AnKira!? Kyousoukyoku,11,9,125.268293,169,124,0,0
2497,320,2003,1,"Futaba Anzu, Moroboshi Kirari",,あんきら ! ？狂騒曲,AnKira!? Kyousoukyoku,12,18,125.268293,215,41,143,156
2498,111,3067,3,Oikawa Shizuku,solo,Milky Mode,Milky Mode,1,7,116.35514,74,24,0,0
2499,111,3067,3,Oikawa Shizuku,solo,Milky Mode,Milky Mode,2,12,116.35514,87,108,0,0
2500,111,3067,3,Oikawa Shizuku,solo,Milky Mode,Milky Mode,3,17,116.35514,237,94,38,0
2501,111,3067,3,Oikawa Shizuku,solo,Milky Mode,Milky Mode,4,25,116.35514,402,146,98,0
2506,633,1062,1,"Shimamura Uzuki, Sakurai Momoka, Kobayakawa Sae",,White again,White again,5,28,123.506494,451,96,102,118
2507,432,1062,1,"Shimamura Uzuki, Sakurai Momoka, Kobayakawa Sae",,White again,White again,1,7,123.506494,74,28,0,0
2508,432,1062,1,"Shimamura Uzuki, Sakurai Momoka, Kobayakawa Sae",,White again,White again,2,12,123.506494,120,52,0,0
2509,432,1062,1,"Shimamura Uzuki, Sakurai Momoka, Kobayakawa Sae",,White again,White again,3,17,123.506494,220,83,28,0
2510,432,1062,1,"Shimamura Uzuki, Sakurai Momoka, Kobayakawa Sae",,White again,White again,4,25,123.506494,336,109,73,0
2511,321,9010,4,"Abe Nana, Mifune Miyu, Takagaki Kaede, Katagiri Sanae, Sato Shin",,命燃やして恋せよ乙女,Inochi Moyashite Koiseyo Otome,11,7,122.857143,84,78,0,0
2512,321,9010,4,"Abe Nana, Mifune Miyu, Takagaki Kaede, Katagiri Sanae, Sato Shin",,命燃やして恋せよ乙女,Inochi Moyashite Koiseyo Otome,12,17,122.857143,43,42,121,149
2513,324,5031,2,"Kobayakawa Sae, Koshimizu Sachiko, Shirasaka Koume, Himekawa Yuki, Hoshi Syoko",,Lunatic Show,Lunatic Show,11,8,118.758621,100,42,0,0
2514,324,5031,2,"Kobayakawa Sae, Koshimizu Sachiko, Shirasaka Koume, Himekawa Yuki, Hoshi Syoko",,Lunatic Show,Lunatic Show,12,17,118.758621,131,222,70,32
2515,427,1060,4,"Ichinose Shiki, Kamiya Nao, Sagisawa Fumika, Takagaki Kaede, Hojo Karen",,Never ends,Never ends,5,29,133.670886,284,218,399,93
2516,207,3207,1,Kohinata Miho,solo2,空と風と恋のワルツ,Sora to Kaze to Koi no Waltz,5,27,127.659574,282,147,150,74
2517,425,1059,2,"Shibuya Rin, Morikubo Nono, Yamato Aki",,さよならアンドロメダ,Sayonara Andromeda,5,29,127.078652,409,152,70,269
2518,210,3210,2,Shirasaka Koume,solo2,Bloody Festa,Bloody Festa,5,30,127.41573,481,264,110,142
2519,422,5039,3,"Shiina Noriko, Wakiyama Tamami, Kitami Yuzu, Natalia, Nanba Emi",,ダイアモンド・アテンション,Diamond Attention,5,29,124.2,482,56,170,165
2520,206,3206,3,Jougasaki Mika,solo2,NUDIE★,NUDIE★,5,29,120.0,339,306,71,90
2521,427,1060,4,"Ichinose Shiki, Kamiya Nao, Sagisawa Fumika, Takagaki Kaede, Hojo Karen",,Never ends,Never ends,101,29,133.670886,273,218,405,93
2522,425,1059,2,"Shibuya Rin, Morikubo Nono, Yamato Aki",,さよならアンドロメダ,Sayonara Andromeda,101,29,127.078652,398,152,70,269
2523,422,5039,3,"Shiina Noriko, Wakiyama Tamami, Kitami Yuzu, Natalia, Nanba Emi",,ダイアモンド・アテンション,Diamond Attention,101,29,124.2,432,56,214,163
2524,112,3068,2,Araki Hina,solo,泡沫のアイオーン,Utakata no Aeon,1,8,133.962264,87,42,0,0
2525,112,3068,2,Araki Hina,solo,泡沫のアイオーン,Utakata no Aeon,2,14,133.962264,129,68,0,0
2526,112,3068,2,Araki Hina,solo,泡沫のアイオーン,Utakata no Aeon,3,17,133.962264,233,140,22,0
2527,112,3068,2,Araki Hina,solo,泡沫のアイオーン,Utakata no Aeon,4,27,133.962264,355,320,120,0
2528,325,9011,4,"Shiina Noriko, Mimura Kanako, Morikubo Nono, Oikawa Shizuku, Totoki Airi",,Sweet Witches' Night ～6人目はだぁれ～,Sweet Witches' Night ~Rokuninme wa Daare~,11,6,123.947368,77,72,0,0
2529,325,9011,4,"Shiina Noriko, Mimura Kanako, Morikubo Nono, Oikawa Shizuku, Totoki Airi",,Sweet Witches' Night ～6人目はだぁれ～,Sweet Witches' Night ~Rokuninme wa Daare~,12,15,123.947368,132,48,49,94
2530,326,2004,3,"Honda Mio, Takamori Aiko, Hino Akane",,情熱ファンファンファーレ,Jounetsu Fun Fanfare,11,5,120.0,76,36,0,0
2531,326,2004,3,"Honda Mio, Takamori Aiko, Hino Akane",,情熱ファンファンファーレ,Jounetsu Fun Fanfare,12,16,120.0,157,40,60,78
2536,634,9036,4,"Kohinata Miho, Hojo Karen, Sato Shin",,躍るFLAGSHIP,Odoru FLAGSHIP,5,29,133.617021,347,113,49,256
2537,433,9036,4,"Kohinata Miho, Hojo Karen, Sato Shin",,躍るFLAGSHIP,Odoru FLAGSHIP,1,8,133.617021,77,46,0,0
2538,433,9036,4,"Kohinata Miho, Hojo Karen, Sato Shin",,躍るFLAGSHIP,Odoru FLAGSHIP,2,13,133.617021,148,66,0,0
2539,433,9036,4,"Kohinata Miho, Hojo Karen, Sato Shin",,躍るFLAGSHIP,Odoru FLAGSHIP,3,17,133.617021,230,86,8,0
2540,433,9036,4,"Kohinata Miho, Hojo Karen, Sato Shin",,躍るFLAGSHIP,Odoru FLAGSHIP,4,25,133.617021,408,122,23,0
2542,859,8059,3,"Kohinata Miho, Seki Hiromi, Kimura Natsuki, Hoshi Syoko, Tsujino Akari",collab,徒花ネクロマンシー,Adabana Necromancy,1,7,143.72093,86,22,0,0
2543,859,8059,3,"Kohinata Miho, Seki Hiromi, Kimura Natsuki, Hoshi Syoko, Tsujino Akari",collab,徒花ネクロマンシー,Adabana Necromancy,2,12,143.72093,137,48,0,0
2544,859,8059,3,"Kohinata Miho, Seki Hiromi, Kimura Natsuki, Hoshi Syoko, Tsujino Akari",collab,徒花ネクロマンシー,Adabana Necromancy,3,17,143.72093,230,152,10,0
2545,859,8059,3,"Kohinata Miho, Seki Hiromi, Kimura Natsuki, Hoshi Syoko, Tsujino Akari",collab,徒花ネクロマンシー,Adabana Necromancy,4,25,143.72093,427,174,85,0
2555,430,9035,4,"Kobayakawa Sae, Abe Nana, Nitta Minami, Shiomi Syuko, Natalia, Hamaguchi Ayame, Tsujino Akari",,Wish you Happiness!!,Wish you Happiness!!,5,29,134.114643,485,136,253,121
2556,102,3059,1,Mizumoto Yukari,solo,私色のプレリュード,Watashiiro no Prelude,5,26,125.255474,240,68,69,150
2557,423,5040,2,"Araki Hina, Sajo Yukimi, Hayami Kanade, Matoba Risa, Shirayuki Chiyo",,君のステージ衣装、本当は…,Kimi no Stage Ishou Hontou wa...,5,28,127.620043,304,143,266,177
2558,101,3058,2,Kamijo Haruna,solo,春恋フレーム,Haru Koi Frame,5,29,130.05988,434,273,147,123
2561,430,9035,4,"Kobayakawa Sae, Abe Nana, Nitta Minami, Shiomi Syuko, Natalia, Hamaguchi Ayame, Tsujino Akari",,Wish you Happiness!!,Wish you Happiness!!,101,29,134.117647,479,132,253,121
2562,423,5040,2,"Araki Hina, Sajo Yukimi, Hayami Kanade, Matoba Risa, Shirayuki Chiyo",,君のステージ衣装、本当は…,Kimi no Stage Ishou Hontou wa...,101,28,127.620043,299,143,266,177
2568,635,5044,4,"Shiragiku Hotaru, Sagisawa Fumika, Kiryu Tsukasa, Moroboshi Kirari, Kurosaki Chitose",,Life is HaRMONY,Life is HaRMONY,5,28,130.074074,536,63,163,112
2569,434,5044,4,"Shiragiku Hotaru, Sagisawa Fumika, Kiryu Tsukasa, Moroboshi Kirari, Kurosaki Chitose",,Life is HaRMONY,Life is HaRMONY,1,7,130.074074,36,72,0,0
